-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Latitude  21.2   Longitude 113.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS50M
2025,11,1,4,342.73,25.82,7.73
2025,11,1,5,342.92,25.78,7.52
2025,11,1,6,259.83,25.78,7.42
2025,11,1,7,177.43,25.78,7.42
2025,11,1,8,84.75,25.81,7.48
2025,11,1,9,11.95,25.86,7.62
2025,11,1,10,0.0,25.87,7.88
2025,11,1,11,0.0,25.91,8.25
2025,11,1,12,0.0,25.95,8.52
2025,11,1,13,0.0,25.92,8.63
2025,11,1,14,0.0,25.84,8.72
2025,11,1,15,0.0,25.81,8.9
2025,11,1,16,0.0,25.83,9.08
2025,11,1,17,0.0,25.86,9.25
2025,11,1,18,0.0,25.88,9.41
2025,11,1,19,0.0,25.92,9.44
2025,11,1,20,0.0,25.99,9.34
2025,11,1,21,0.0,26.02,9.08
2025,11,1,22,5.6,26.04,8.79
2025,11,1,23,78.68,26.07,8.58
2025,11,2,0,183.85,26.11,8.45
2025,11,2,1,307.12,26.14,8.4
2025,11,2,2,435.75,26.15,8.42
2025,11,2,3,467.17,26.11,8.6
2025,11,2,4,398.8,26.05,8.93
2025,11,2,5,424.55,26.01,9.24
2025,11,2,6,342.62,25.96,9.38
2025,11,2,7,209.12,25.96,9.35
2025,11,2,8,105.75,26.01,9.3
2025,11,2,9,17.95,26.1,9.26
2025,11,2,10,0.0,26.19,9.23
2025,11,2,11,0.0,26.28,9.23
2025,11,2,12,0.0,26.35,9.2
2025,11,2,13,0.0,26.37,9.15
2025,11,2,14,0.0,26.35,9.14
2025,11,2,15,0.0,26.34,9.18
2025,11,2,16,0.0,26.31,9.38
2025,11,2,17,0.0,26.29,9.7
2025,11,2,18,0.0,26.27,10.07
2025,11,2,19,0.0,26.26,10.48
2025,11,2,20,0.0,26.23,10.78
2025,11,2,21,0.0,26.21,11.09
2025,11,2,22,3.97,26.16,11.35
2025,11,2,23,50.4,26.05,11.37
2025,11,3,0,115.47,25.97,11.18
2025,11,3,1,179.38,25.94,10.95
2025,11,3,2,259.0,25.86,10.7
2025,11,3,3,250.15,25.66,10.49
2025,11,3,4,275.7,25.43,10.47
2025,11,3,5,203.32,25.25,10.67
2025,11,3,6,179.18,25.13,11.02
2025,11,3,7,141.23,25.08,11.35
2025,11,3,8,60.8,25.06,11.69
2025,11,3,9,6.78,25.06,12.13
2025,11,3,10,0.0,25.12,12.52
2025,11,3,11,0.0,25.21,12.71
2025,11,3,12,0.0,25.27,12.63
2025,11,3,13,0.0,25.39,12.29
2025,11,3,14,0.0,25.49,11.98
2025,11,3,15,0.0,25.55,11.75
2025,11,3,16,0.0,25.56,11.52
2025,11,3,17,0.0,25.53,11.22
2025,11,3,18,0.0,25.5,10.88
2025,11,3,19,0.0,25.47,10.54
2025,11,3,20,0.0,25.42,10.19
2025,11,3,21,0.0,25.34,9.94
2025,11,3,22,2.15,25.2,9.88
2025,11,3,23,19.45,25.01,10.13
2025,11,4,0,48.38,24.73,10.75
2025,11,4,1,88.55,24.41,11.27
2025,11,4,2,90.9,24.2,11.38
2025,11,4,3,126.85,24.03,11.24
2025,11,4,4,151.6,23.9,11.0
2025,11,4,5,139.52,23.84,10.81
2025,11,4,6,125.35,23.82,10.76
2025,11,4,7,90.2,23.84,10.79
2025,11,4,8,32.67,23.88,10.87
2025,11,4,9,6.03,23.98,10.78
2025,11,4,10,0.0,24.14,10.66
2025,11,4,11,0.0,24.32,10.61
2025,11,4,12,0.0,24.51,10.46
2025,11,4,13,0.0,24.66,10.24
2025,11,4,14,0.0,24.75,10.07
2025,11,4,15,0.0,24.91,9.89
2025,11,4,16,0.0,25.01,9.73
2025,11,4,17,0.0,25.01,9.63
2025,11,4,18,0.0,24.94,9.61
2025,11,4,19,0.0,24.86,9.65
2025,11,4,20,0.0,24.82,9.79
2025,11,4,21,0.0,24.72,9.99
2025,11,4,22,4.03,24.58,10.01
2025,11,4,23,68.88,24.51,9.84
2025,11,5,0,175.68,24.49,9.51
2025,11,5,1,272.5,24.53,9.13
2025,11,5,2,328.48,24.57,8.78
2025,11,5,3,452.17,24.52,8.49
2025,11,5,4,471.67,24.47,8.3
2025,11,5,5,411.92,24.42,8.29
2025,11,5,6,452.25,24.34,8.33
2025,11,5,7,313.83,24.31,8.42
2025,11,5,8,158.6,24.42,8.45
2025,11,5,9,24.75,24.62,8.59
2025,11,5,10,0.0,24.8,8.71
2025,11,5,11,0.0,24.96,8.76
2025,11,5,12,0.0,25.07,8.73
2025,11,5,13,0.0,25.14,8.66
2025,11,5,14,0.0,25.19,8.64
2025,11,5,15,0.0,25.27,8.67
2025,11,5,16,0.0,25.39,8.79
2025,11,5,17,0.0,25.47,9.06
2025,11,5,18,0.0,25.52,9.41
2025,11,5,19,0.0,25.54,9.84
2025,11,5,20,0.0,25.55,10.3
2025,11,5,21,0.0,25.57,10.7
2025,11,5,22,3.25,25.61,10.96
2025,11,5,23,45.75,25.68,11.01
2025,11,6,0,136.52,25.72,10.97
2025,11,6,1,216.23,25.8,10.81
2025,11,6,2,344.95,25.85,10.44
2025,11,6,3,487.83,25.87,10.03
2025,11,6,4,508.55,25.92,9.76
2025,11,6,5,444.23,25.98,9.7
2025,11,6,6,261.62,26.02,9.79
2025,11,6,7,184.3,26.05,9.99
2025,11,6,8,91.88,26.12,10.28
2025,11,6,9,9.93,26.14,10.68
2025,11,6,10,0.0,26.13,11.09
2025,11,6,11,0.0,26.09,11.4
2025,11,6,12,0.0,26.07,11.63
2025,11,6,13,0.0,26.06,11.77
2025,11,6,14,0.0,26.04,11.88
2025,11,6,15,0.0,26.1,11.94
2025,11,6,16,0.0,26.2,12.01
2025,11,6,17,0.0,26.28,12.07
2025,11,6,18,0.0,26.36,12.03
2025,11,6,19,0.0,26.45,11.9
2025,11,6,20,0.0,26.5,11.71
2025,11,6,21,0.0,26.54,11.52
2025,11,6,22,2.38,26.59,11.39
2025,11,6,23,40.33,26.61,11.29
2025,11,7,0,87.5,26.61,11.22
2025,11,7,1,134.52,26.61,11.16
2025,11,7,2,165.0,26.62,11.06
2025,11,7,3,215.77,26.57,10.9
2025,11,7,4,229.9,26.52,10.89
2025,11,7,5,241.62,26.5,10.81
2025,11,7,6,182.55,26.5,10.72
2025,11,7,7,121.0,26.52,10.69
2025,11,7,8,60.9,26.56,10.57
2025,11,7,9,6.9,26.58,10.27
2025,11,7,10,0.0,26.61,10.07
2025,11,7,11,0.0,26.66,10.06
2025,11,7,12,0.0,26.71,10.12
2025,11,7,13,0.0,26.72,10.19
2025,11,7,14,0.0,26.71,10.11
2025,11,7,15,0.0,26.7,9.92
2025,11,7,16,0.0,26.68,9.69
2025,11,7,17,0.0,26.65,9.51
2025,11,7,18,0.0,26.65,9.56
2025,11,7,19,0.0,26.67,9.56
2025,11,7,20,0.0,26.7,9.54
2025,11,7,21,0.0,26.74,9.39
2025,11,7,22,4.6,26.79,9.05
2025,11,7,23,98.12,26.83,8.9
2025,11,8,0,282.6,26.86,8.67
2025,11,8,1,470.35,26.88,8.39
2025,11,8,2,621.35,26.85,7.91
2025,11,8,3,676.15,26.77,7.27
2025,11,8,4,614.33,26.64,6.86
2025,11,8,5,530.85,26.53,6.76
2025,11,8,6,436.2,26.44,6.81
2025,11,8,7,258.73,26.41,6.9
2025,11,8,8,143.32,26.44,7.0
2025,11,8,9,21.02,26.41,7.12
2025,11,8,10,0.0,26.35,7.12
2025,11,8,11,0.0,26.3,6.97
2025,11,8,12,0.0,26.24,6.64
2025,11,8,13,0.0,26.16,6.17
2025,11,8,14,0.0,26.11,5.65
2025,11,8,15,0.0,26.07,5.16
2025,11,8,16,0.0,26.03,4.83
2025,11,8,17,0.0,25.97,4.75
2025,11,8,18,0.0,25.9,4.97
2025,11,8,19,0.0,25.82,5.54
2025,11,8,20,0.0,25.7,6.24
2025,11,8,21,0.0,25.62,6.71
2025,11,8,22,4.93,25.58,6.85
2025,11,8,23,88.22,25.62,6.86
2025,11,9,0,246.45,25.75,6.89
2025,11,9,1,414.7,25.94,7.03
2025,11,9,2,579.03,26.11,7.19
2025,11,9,3,665.22,26.15,7.15
2025,11,9,4,646.92,26.15,7.12
2025,11,9,5,601.45,26.16,7.33
2025,11,9,6,465.7,26.2,7.46
2025,11,9,7,321.88,26.3,7.11
2025,11,9,8,149.98,26.44,6.48
2025,11,9,9,19.45,26.6,5.95
2025,11,9,10,0.0,26.75,5.88
2025,11,9,11,0.0,26.86,6.39
2025,11,9,12,0.0,26.9,7.22
2025,11,9,13,0.0,26.82,8.13
2025,11,9,14,0.0,26.65,9.3
2025,11,9,15,0.0,26.5,10.43
2025,11,9,16,0.0,26.22,11.48
2025,11,9,17,0.0,25.77,12.29
2025,11,9,18,0.0,25.47,12.01
2025,11,9,19,0.0,25.29,11.71
2025,11,9,20,0.0,25.08,11.48
2025,11,9,21,0.0,24.8,11.5
2025,11,9,22,4.62,24.48,11.71
2025,11,9,23,90.07,24.16,11.92
2025,11,10,0,264.45,23.87,12.05
2025,11,10,1,436.55,23.7,12.02
2025,11,10,2,545.65,23.71,11.91
2025,11,10,3,635.17,23.84,11.77
2025,11,10,4,650.1,24.11,11.57
2025,11,10,5,612.7,24.41,11.36
2025,11,10,6,498.23,24.7,11.15
2025,11,10,7,318.88,25.04,10.9
2025,11,10,8,146.4,25.41,10.44
2025,11,10,9,19.17,25.79,10.05
2025,11,10,10,0.0,26.09,10.14
2025,11,10,11,0.0,26.21,10.4
2025,11,10,12,0.0,26.19,10.52
2025,11,10,13,0.0,26.01,10.79
2025,11,10,14,0.0,25.76,11.08
2025,11,10,15,0.0,25.48,11.04
2025,11,10,16,0.0,25.13,11.22
2025,11,10,17,0.0,24.74,11.52
2025,11,10,18,0.0,24.35,11.63
2025,11,10,19,0.0,24.03,11.66
2025,11,10,20,0.0,23.8,11.65
2025,11,10,21,0.0,23.68,11.74
2025,11,10,22,1.75,23.62,11.9
2025,11,10,23,45.38,23.55,12.2
2025,11,11,0,122.68,23.47,12.6
2025,11,11,1,200.68,23.41,12.93
2025,11,11,2,156.65,23.38,12.97
2025,11,11,3,164.62,23.33,12.56
2025,11,11,4,116.43,23.33,11.9
2025,11,11,5,113.3,23.43,11.25
2025,11,11,6,160.85,23.68,10.62
2025,11,11,7,113.97,24.0,10.0
2025,11,11,8,55.45,24.31,9.83
2025,11,11,9,8.4,24.55,10.09
2025,11,11,10,0.0,24.74,10.55
2025,11,11,11,0.0,24.85,11.11
2025,11,11,12,0.0,24.86,11.7
2025,11,11,13,0.0,24.77,12.29
2025,11,11,14,0.0,24.59,12.76
2025,11,11,15,0.0,24.36,12.94
2025,11,11,16,0.0,24.04,12.88
2025,11,11,17,0.0,23.69,12.71
2025,11,11,18,0.0,23.4,12.41
2025,11,11,19,0.0,23.21,12.0
2025,11,11,20,0.0,23.12,11.47
2025,11,11,21,0.0,23.07,10.99
2025,11,11,22,4.57,23.01,10.69
2025,11,11,23,100.3,22.95,10.44
2025,11,12,0,285.55,22.89,10.31
2025,11,12,1,466.15,22.86,10.12
2025,11,12,2,614.5,22.89,9.77
2025,11,12,3,715.97,22.84,9.37
2025,11,12,4,738.65,22.86,8.91
2025,11,12,5,657.97,23.01,8.49
2025,11,12,6,560.17,23.27,8.27
2025,11,12,7,363.3,23.59,8.26
2025,11,12,8,168.05,23.98,8.4
2025,11,12,9,17.73,24.42,8.63
2025,11,12,10,0.0,24.77,9.18
2025,11,12,11,0.0,24.86,10.03
2025,11,12,12,0.0,24.67,10.89
2025,11,12,13,0.0,24.27,11.42
2025,11,12,14,0.0,23.92,11.47
2025,11,12,15,0.0,23.74,11.17
2025,11,12,16,0.0,23.64,10.85
2025,11,12,17,0.0,23.47,10.65
2025,11,12,18,0.0,23.19,10.57
2025,11,12,19,0.0,22.9,10.5
2025,11,12,20,0.0,22.68,10.39
2025,11,12,21,0.0,22.52,10.27
2025,11,12,22,2.33,22.41,10.16
2025,11,12,23,56.85,22.33,10.1
2025,11,13,0,141.57,22.32,10.01
2025,11,13,1,243.05,22.36,9.76
2025,11,13,2,326.92,22.43,9.35
2025,11,13,3,391.17,22.4,9.03
2025,11,13,4,413.1,22.37,8.76
2025,11,13,5,323.33,22.46,8.42
2025,11,13,6,251.62,22.62,8.01
2025,11,13,7,174.73,22.82,7.72
2025,11,13,8,88.85,23.05,7.64
2025,11,13,9,10.62,23.25,7.59
2025,11,13,10,0.0,23.42,7.62
2025,11,13,11,0.0,23.54,7.79
2025,11,13,12,0.0,23.5,7.92
2025,11,13,13,0.0,23.36,7.97
2025,11,13,14,0.0,23.16,7.98
2025,11,13,15,0.0,23.03,7.99
2025,11,13,16,0.0,22.96,8.08
2025,11,13,17,0.0,22.87,8.21
2025,11,13,18,0.0,22.77,8.37
2025,11,13,19,0.0,22.69,8.58
2025,11,13,20,0.0,22.65,8.8
2025,11,13,21,0.0,22.69,9.06
2025,11,13,22,1.85,22.75,9.35
2025,11,13,23,55.0,22.8,9.57
2025,11,14,0,179.68,22.87,9.6
2025,11,14,1,340.65,23.02,9.46
2025,11,14,2,472.52,23.26,9.24
2025,11,14,3,611.4,23.47,8.96
2025,11,14,4,549.0,23.57,8.71
2025,11,14,5,468.4,23.62,8.46
2025,11,14,6,367.23,23.65,8.27
2025,11,14,7,256.77,23.69,8.12
2025,11,14,8,122.65,23.75,8.06
2025,11,14,9,15.62,23.87,8.13
2025,11,14,10,0.0,24.03,8.18
2025,11,14,11,0.0,24.16,8.15
2025,11,14,12,0.0,24.26,8.12
2025,11,14,13,0.0,24.29,8.15
2025,11,14,14,0.0,24.16,8.27
2025,11,14,15,0.0,24.0,8.45
2025,11,14,16,0.0,23.87,8.73
2025,11,14,17,0.0,23.79,8.98
2025,11,14,18,0.0,23.85,9.36
2025,11,14,19,0.0,24.0,9.93
2025,11,14,20,0.0,24.2,10.57
2025,11,14,21,0.0,24.39,11.07
2025,11,14,22,2.5,24.56,11.39
2025,11,14,23,68.12,24.64,11.52
2025,11,15,0,207.52,24.67,11.47
2025,11,15,1,369.0,24.72,11.17
2025,11,15,2,465.5,24.78,10.71
2025,11,15,3,504.75,24.79,10.12
2025,11,15,4,503.35,24.78,9.6
2025,11,15,5,432.15,24.79,9.35
2025,11,15,6,329.88,24.79,9.21
2025,11,15,7,218.7,24.8,9.11
2025,11,15,8,105.38,24.82,8.98
2025,11,15,9,13.55,24.83,9.13
2025,11,15,10,0.0,24.83,9.37
2025,11,15,11,0.0,24.86,9.48
2025,11,15,12,0.0,24.89,9.46
2025,11,15,13,0.0,24.91,9.38
2025,11,15,14,0.0,24.91,9.29
2025,11,15,15,0.0,24.9,9.15
2025,11,15,16,0.0,24.9,9.14
2025,11,15,17,0.0,24.87,9.29
2025,11,15,18,0.0,24.85,9.52
2025,11,15,19,0.0,24.84,9.8
2025,11,15,20,0.0,24.85,10.09
2025,11,15,21,0.0,24.87,10.39
2025,11,15,22,2.97,24.85,10.64
2025,11,15,23,71.97,24.84,10.77
2025,11,16,0,201.65,24.82,10.78
2025,11,16,1,391.8,24.81,10.66
2025,11,16,2,542.4,24.81,10.42
2025,11,16,3,640.38,24.76,9.91
2025,11,16,4,702.47,24.7,9.44
2025,11,16,5,617.05,24.63,9.09
2025,11,16,6,557.47,24.55,8.74
2025,11,16,7,391.1,24.51,8.33
2025,11,16,8,191.82,24.48,7.82
2025,11,16,9,16.98,24.53,7.53
2025,11,16,10,0.0,24.58,7.39
2025,11,16,11,0.0,24.65,7.31
2025,11,16,12,0.0,24.69,7.31
2025,11,16,13,0.0,24.71,7.32
2025,11,16,14,0.0,24.71,7.39
2025,11,16,15,0.0,24.7,7.49
2025,11,16,16,0.0,24.67,7.64
2025,11,16,17,0.0,24.67,7.86
2025,11,16,18,0.0,24.67,8.11
2025,11,16,19,0.0,24.68,8.37
2025,11,16,20,0.0,24.7,8.6
2025,11,16,21,0.0,24.74,8.7
2025,11,16,22,3.28,24.77,8.74
2025,11,16,23,88.62,24.81,8.83
2025,11,17,0,241.6,24.9,8.98
2025,11,17,1,435.9,25.0,9.16
2025,11,17,2,601.17,25.0,9.28
2025,11,17,3,696.58,24.86,9.14
2025,11,17,4,721.72,24.73,8.8
2025,11,17,5,675.17,24.66,8.44
2025,11,17,6,556.47,24.63,8.08
2025,11,17,7,382.55,24.66,7.77
2025,11,17,8,182.25,24.73,7.4
2025,11,17,9,19.92,24.91,6.85
2025,11,17,10,0.0,25.16,6.19
2025,11,17,11,0.0,25.36,5.68
2025,11,17,12,0.0,25.5,5.44
2025,11,17,13,0.0,25.57,5.65
2025,11,17,14,0.0,25.57,6.38
2025,11,17,15,0.0,25.67,7.52
2025,11,17,16,0.0,25.84,9.19
2025,11,17,17,0.0,25.88,11.23
2025,11,17,18,0.0,25.59,12.59
2025,11,17,19,0.0,25.13,13.35
2025,11,17,20,0.0,24.62,13.87
2025,11,17,21,0.0,24.17,14.34
2025,11,17,22,0.0,23.75,14.69
2025,11,17,23,59.67,23.38,14.78
2025,11,18,0,176.02,23.11,14.67
2025,11,18,1,311.85,22.91,14.55
2025,11,18,2,435.27,22.77,14.42
2025,11,18,3,522.05,22.54,14.29
2025,11,18,4,604.62,22.35,14.31
2025,11,18,5,513.47,22.26,14.47
2025,11,18,6,366.42,22.17,14.69
2025,11,18,7,235.25,22.12,14.96
2025,11,18,8,94.57,21.97,15.29
2025,11,18,9,10.93,21.64,15.52
2025,11,18,10,0.0,21.3,15.51
2025,11,18,11,0.0,20.91,15.47
2025,11,18,12,0.0,20.37,15.42
2025,11,18,13,0.0,19.86,15.37
2025,11,18,14,0.0,19.51,15.39
2025,11,18,15,0.0,19.23,15.49
2025,11,18,16,0.0,18.85,15.81
2025,11,18,17,0.0,18.43,16.05
2025,11,18,18,0.0,18.23,15.96
2025,11,18,19,0.0,18.3,15.61
2025,11,18,20,0.0,18.52,15.21
2025,11,18,21,0.0,18.67,14.94
2025,11,18,22,0.0,18.72,14.74
2025,11,18,23,54.5,18.73,14.55
2025,11,19,0,132.55,18.74,14.3
2025,11,19,1,225.8,18.77,13.98
2025,11,19,2,312.17,18.83,13.56
2025,11,19,3,340.58,18.87,13.2
2025,11,19,4,347.1,18.91,12.88
2025,11,19,5,246.75,19.04,12.48
2025,11,19,6,242.35,19.24,12.1
2025,11,19,7,151.75,19.52,11.81
2025,11,19,8,50.62,19.85,11.61
2025,11,19,9,9.52,20.17,11.54
2025,11,19,10,0.0,20.47,11.43
2025,11,19,11,0.0,20.76,11.36
2025,11,19,12,0.0,20.95,11.46
2025,11,19,13,0.0,20.99,11.57
2025,11,19,14,0.0,20.93,11.5
2025,11,19,15,0.0,20.94,11.19
2025,11,19,16,0.0,20.98,10.89
2025,11,19,17,0.0,20.96,10.87
2025,11,19,18,0.0,20.88,11.07
2025,11,19,19,0.0,20.73,11.32
2025,11,19,20,0.0,20.52,11.58
2025,11,19,21,0.0,20.34,11.61
2025,11,19,22,0.0,20.25,11.49
2025,11,19,23,43.08,20.22,11.28
2025,11,20,0,119.85,20.23,10.85
2025,11,20,1,210.65,20.26,10.36
2025,11,20,2,221.68,20.3,10.03
2025,11,20,3,341.58,20.26,10.03
2025,11,20,4,360.7,20.16,10.17
2025,11,20,5,338.95,20.07,10.24
2025,11,20,6,245.98,20.06,10.09
2025,11,20,7,148.45,20.15,9.86
2025,11,20,8,55.1,20.29,9.69
2025,11,20,9,6.6,20.52,9.57
2025,11,20,10,0.0,20.84,9.5
2025,11,20,11,0.0,21.16,9.52
2025,11,20,12,0.0,21.41,9.59
2025,11,20,13,0.0,21.56,9.68
2025,11,20,14,0.0,21.63,9.76
2025,11,20,15,0.0,21.73,9.81
2025,11,20,16,0.0,21.79,9.89
2025,11,20,17,0.0,21.79,10.03
2025,11,20,18,0.0,21.79,10.13
2025,11,20,19,0.0,21.82,10.19
2025,11,20,20,0.0,21.89,10.28
2025,11,20,21,0.0,21.95,10.33
2025,11,20,22,0.0,22.03,10.31
2025,11,20,23,71.18,22.13,10.25
2025,11,21,0,202.9,22.23,10.15
2025,11,21,1,357.0,22.28,10.01
2025,11,21,2,558.6,22.23,9.82
2025,11,21,3,549.17,21.96,9.61
2025,11,21,4,482.17,21.62,9.41
2025,11,21,5,513.17,21.42,9.19
2025,11,21,6,376.38,21.36,9.05
2025,11,21,7,204.55,21.39,9.02
2025,11,21,8,84.6,21.54,8.91
2025,11,21,9,10.82,21.84,8.91
2025,11,21,10,0.0,22.21,9.0
2025,11,21,11,0.0,22.55,9.15
2025,11,21,12,0.0,22.81,9.26
2025,11,21,13,0.0,22.97,9.28
2025,11,21,14,0.0,23.04,9.24
2025,11,21,15,0.0,23.06,9.23
2025,11,21,16,0.0,23.03,9.29
2025,11,21,17,0.0,23.01,9.44
2025,11,21,18,0.0,22.99,9.65
2025,11,21,19,0.0,22.99,9.91
2025,11,21,20,0.0,23.03,10.3
2025,11,21,21,0.0,23.02,10.54
2025,11,21,22,0.0,22.97,10.64
2025,11,21,23,76.45,22.89,10.69
2025,11,22,0,236.77,22.82,10.55
2025,11,22,1,442.27,22.8,10.16
2025,11,22,2,595.88,22.79,9.64
2025,11,22,3,671.72,22.79,9.23
2025,11,22,4,747.22,22.77,8.98
2025,11,22,5,689.55,22.76,8.78
2025,11,22,6,560.0,22.76,8.71
2025,11,22,7,387.1,22.8,8.75
2025,11,22,8,176.35,22.86,8.87
2025,11,22,9,17.3,22.93,8.83
2025,11,22,10,0.0,22.95,8.72
2025,11,22,11,0.0,22.99,8.6
2025,11,22,12,0.0,23.03,8.39
2025,11,22,13,0.0,23.04,8.11
2025,11,22,14,0.0,23.02,7.84
2025,11,22,15,0.0,23.01,7.77
2025,11,22,16,0.0,23.02,7.86
2025,11,22,17,0.0,22.99,8.09
2025,11,22,18,0.0,22.93,8.35
2025,11,22,19,0.0,22.89,8.56
2025,11,22,20,0.0,22.87,8.7
2025,11,22,21,0.0,22.87,8.83
2025,11,22,22,0.0,22.94,8.9
2025,11,22,23,69.03,23.05,8.88
2025,11,23,0,221.98,23.18,8.76
2025,11,23,1,395.33,23.24,8.57
2025,11,23,2,544.7,23.24,8.37
2025,11,23,3,628.6,23.17,8.14
2025,11,23,4,677.72,23.09,7.91
2025,11,23,5,641.72,23.08,7.62
2025,11,23,6,528.03,23.15,7.32
2025,11,23,7,367.4,23.28,7.08
2025,11,23,8,176.4,23.45,6.91
2025,11,23,9,19.52,23.63,6.85
2025,11,23,10,0.0,23.76,6.82
2025,11,23,11,0.0,23.89,6.76
2025,11,23,12,0.0,24.0,6.6
2025,11,23,13,0.0,24.09,6.38
2025,11,23,14,0.0,24.15,6.16
2025,11,23,15,0.0,24.21,5.95
2025,11,23,16,0.0,24.26,5.88
2025,11,23,17,0.0,24.24,6.01
2025,11,23,18,0.0,24.16,6.28
2025,11,23,19,0.0,24.07,6.59
2025,11,23,20,0.0,24.0,6.9
2025,11,23,21,0.0,23.95,7.12
2025,11,23,22,0.0,23.91,7.26
2025,11,23,23,71.03,23.87,7.27
2025,11,24,0,217.82,23.83,7.23
2025,11,24,1,390.92,23.77,7.28
2025,11,24,2,555.42,23.68,7.44
2025,11,24,3,673.8,23.59,7.67
2025,11,24,4,681.55,23.55,7.87
2025,11,24,5,597.7,23.59,8.06
2025,11,24,6,474.48,23.71,8.26
2025,11,24,7,310.8,23.88,8.44
2025,11,24,8,143.3,24.1,8.51
2025,11,24,9,14.68,24.45,8.15
2025,11,24,10,0.0,24.8,7.55
2025,11,24,11,0.0,25.07,7.28
2025,11,24,12,0.0,25.19,7.86
2025,11,24,13,0.0,25.04,8.9
2025,11,24,14,0.0,24.63,9.92
2025,11,24,15,0.0,24.14,11.04
2025,11,24,16,0.0,23.97,12.14
2025,11,24,17,0.0,23.81,12.81
2025,11,24,18,0.0,23.64,13.64
2025,11,24,19,0.0,23.52,14.69
2025,11,24,20,0.0,23.26,15.34
2025,11,24,21,0.0,22.94,15.86
2025,11,24,22,0.0,22.66,16.05
2025,11,24,23,83.53,22.36,15.76
2025,11,25,0,248.55,22.05,15.28
2025,11,25,1,441.65,21.89,14.61
2025,11,25,2,607.28,21.86,13.84
2025,11,25,3,699.78,21.83,13.16
2025,11,25,4,724.28,21.91,12.65
2025,11,25,5,616.03,22.11,12.18
2025,11,25,6,536.35,22.37,11.72
2025,11,25,7,357.4,22.7,11.31
2025,11,25,8,167.2,23.08,10.97
2025,11,25,9,17.5,23.44,10.67
2025,11,25,10,0.0,23.69,10.39
2025,11,25,11,0.0,23.82,10.21
2025,11,25,12,0.0,23.73,10.27
2025,11,25,13,0.0,23.45,10.38
2025,11,25,14,0.0,23.07,10.42
2025,11,25,15,0.0,22.71,10.44
2025,11,25,16,0.0,22.43,10.56
2025,11,25,17,0.0,22.3,10.63
2025,11,25,18,0.0,22.29,10.5
2025,11,25,19,0.0,22.32,10.21
2025,11,25,20,0.0,22.41,9.98
2025,11,25,21,0.0,22.45,9.99
2025,11,25,22,0.0,22.41,10.09
2025,11,25,23,65.6,22.3,10.16
2025,11,26,0,210.5,22.18,10.16
2025,11,26,1,364.88,22.06,10.13
2025,11,26,2,523.12,21.93,10.05
2025,11,26,3,635.58,21.79,9.93
2025,11,26,4,672.88,21.69,9.79
2025,11,26,5,599.85,21.65,9.62
2025,11,26,6,504.0,21.69,9.4
2025,11,26,7,335.15,21.77,9.22
2025,11,26,8,146.93,21.88,9.1
2025,11,26,9,16.48,22.02,9.08
2025,11,26,10,0.0,22.12,9.09
2025,11,26,11,0.0,22.22,9.07
2025,11,26,12,0.0,22.35,9.06
2025,11,26,13,0.0,22.45,9.15
2025,11,26,14,0.0,22.47,9.52
2025,11,26,15,0.0,22.38,10.13
2025,11,26,16,0.0,22.16,10.87
2025,11,26,17,0.0,21.91,11.61
2025,11,26,18,0.0,21.76,12.41
2025,11,26,19,0.0,21.59,13.37
2025,11,26,20,0.0,21.38,14.15
2025,11,26,21,0.0,21.29,14.65
2025,11,26,22,0.0,21.32,15.08
2025,11,26,23,75.07,21.28,15.31
2025,11,27,0,209.95,21.16,15.45
2025,11,27,1,362.4,20.96,15.67
2025,11,27,2,493.73,20.77,15.73
2025,11,27,3,620.55,20.68,15.34
2025,11,27,4,603.95,20.88,14.86
2025,11,27,5,563.85,21.25,14.48
2025,11,27,6,431.6,21.66,14.16
2025,11,27,7,285.65,22.09,14.07
2025,11,27,8,129.98,22.45,14.04
2025,11,27,9,15.38,22.86,13.99
2025,11,27,10,0.0,23.16,13.79
2025,11,27,11,0.0,23.29,13.67
2025,11,27,12,0.0,23.16,13.95
2025,11,27,13,0.0,22.71,14.26
2025,11,27,14,0.0,22.23,14.2
2025,11,27,15,0.0,22.04,13.97
2025,11,27,16,0.0,22.03,13.73
2025,11,27,17,0.0,22.01,13.45
2025,11,27,18,0.0,21.96,13.07
2025,11,27,19,0.0,21.86,12.64
2025,11,27,20,0.0,21.74,12.34
2025,11,27,21,0.0,21.55,12.11
2025,11,27,22,0.0,21.38,11.89
2025,11,27,23,76.7,21.26,11.54
2025,11,28,0,240.38,21.19,11.11
2025,11,28,1,415.33,21.17,10.64
2025,11,28,2,556.4,21.21,10.1
2025,11,28,3,646.78,21.22,9.56
2025,11,28,4,720.3,21.23,9.12
2025,11,28,5,650.58,21.27,8.81
