"ArchiveBatch","Section","FileName","Extension","Bytes","Modified","SHA256","RelativePath"
"2026-07-31_V4与external归档","V4整合","4.9调度与求解说明.md",".md","9853","2026-07-26 14:35:36","79636B6B927C2537A1D42FA56DBB01ED333FB21300F0C8BB60AFBD6CDA943C45","2026-07-31_V4与external归档\V4整合\modules\4.9_dispatch\docs\4.9调度与求解说明.md"
"2026-07-31_V4与external归档","V4整合","test_v4_dispatch_scenarios_4_9.m",".m","2730","2026-07-26 13:45:13","7E69506CE0C431CA2A9178300678D0C35CC6E979DAE9D8CCB3D0F68C9847368C","2026-07-31_V4与external归档\V4整合\modules\4.9_dispatch\model\test_v4_dispatch_scenarios_4_9.m"
"2026-07-31_V4与external归档","V4整合","test_v4_post_compute_redispatch_4_9.m",".m","3351","2026-07-26 14:20:28","A2F9A0AD98A137F6418EAC58F67E72E6BB84CA1B27D7B185F6AE2E696C8E2F81","2026-07-31_V4与external归档\V4整合\modules\4.9_dispatch\model\test_v4_post_compute_redispatch_4_9.m"
"2026-07-31_V4与external归档","V4整合","test_v4_terminal_path_rules_4_9.m",".m","4351","2026-07-26 14:32:32","749871908142B736CA606CBD105A7B9EF7EDCBA442F658835E8D610EBE96C58A","2026-07-31_V4与external归档\V4整合\modules\4.9_dispatch\model\test_v4_terminal_path_rules_4_9.m"
"2026-07-31_V4与external归档","V4整合","v4_dispatch_4_9.m",".m","22929","2026-07-27 10:08:38","97FC8B06BFAB82599ABB92B1B6297B1ECB089060BB5D5BF0277FA668DCF7FCAE","2026-07-31_V4与external归档\V4整合\modules\4.9_dispatch\model\v4_dispatch_4_9.m"
"2026-07-31_V4与external归档","V4整合","v4_reconcile_actuals_4_9.m",".m","1501","2026-07-24 10:37:46","7EA7DDB21F23A5638D789C1CACE5E3B699FD1A6B999E35BB1430DCFEF852E752","2026-07-31_V4与external归档\V4整合\modules\4.9_dispatch\model\v4_reconcile_actuals_4_9.m"
"2026-07-31_V4与external归档","V4整合","v4_redispatch_after_compute_4_9.m",".m","4010","2026-07-27 10:08:59","8930543B9671C9E3936DB598145914E2093CBB8320C5EB582980F8386B36F58A","2026-07-31_V4与external归档\V4整合\modules\4.9_dispatch\model\v4_redispatch_after_compute_4_9.m"
"2026-07-31_V4与external归档","V4整合","v4_validate_dispatch_4_9.m",".m","6561","2026-07-26 14:08:36","C62F4C5ACC538CB187C77D2C0F61F82BDA9EAC6A725669F4861459B3D6BEA5A3","2026-07-31_V4与external归档\V4整合\modules\4.9_dispatch\model\v4_validate_dispatch_4_9.m"
"2026-07-31_V4与external归档","V4整合","README.md",".md","3507","2026-07-26 14:39:11","A79E6D8C6AD9AFAFAC6012982D5033235ABC099A42EA8345A2C8B0827EFFEEA2","2026-07-31_V4与external归档\V4整合\modules\4.9_dispatch\README.md"
"2026-07-31_V4与external归档","V4整合","README.md",".md","843","2026-07-20 22:15:41","2DBFCE3C488E61839D079338EE6855A99F13A371B0AD5B1BD384975C7DDF7767","2026-07-31_V4与external归档\V4整合\modules\README.md"
"2026-07-31_V4与external归档","V4整合","figure_manifest.csv",".csv","468","2026-07-26 17:00:51","4E64BBD7447936F9386F15129A3F7AD5F40055F3770C686C2EBBE7296C4A5606","2026-07-31_V4与external归档\V4整合\outputs\24h_figures\figure_manifest.csv"
"2026-07-31_V4与external归档","V4整合","01_最终KPI汇总.png",".png","313083","2026-07-26 17:00:48","B1027DE71A34FCC82F5FFB276C99315E8E3575AFEFA31A5CD097D0260A8E9CCB","2026-07-31_V4与external归档\V4整合\outputs\24h_figures\final_kpi\01_最终KPI汇总.png"
"2026-07-31_V4与external归档","V4整合","02_经济收支分项.png",".png","73412","2026-07-26 17:00:48","71AF240BD96460CB3EF6E4D59AB46908F6AF629B70ABFC1E7676BA2F8B12AC01","2026-07-31_V4与external归档\V4整合\outputs\24h_figures\final_kpi\02_经济收支分项.png"
"2026-07-31_V4与external归档","V4整合","03_环境与可靠性分项.png",".png","66027","2026-07-26 17:00:49","57E245E011C74947BF574A75C8D250E5DA0411C4ADEDBC16A78BFF6FECF2380B","2026-07-31_V4与external归档\V4整合\outputs\24h_figures\final_kpi\03_环境与可靠性分项.png"
"2026-07-31_V4与external归档","V4整合","01_多源供能时序.png",".png","89962","2026-07-26 17:00:49","97266117F5D9B91AC86EE9BE595CF9BC3BE2C138B8FA3B595432E838B95F7BE4","2026-07-31_V4与external归档\V4整合\outputs\24h_figures\timeseries\01_多源供能时序.png"
"2026-07-31_V4与external归档","V4整合","02_功率分配与供需状态.png",".png","93859","2026-07-26 17:00:49","3C5FC0210ECAED7D002B4C546F8513FD924EF6E65B319AB72959D955348F29B4","2026-07-31_V4与external归档\V4整合\outputs\24h_figures\timeseries\02_功率分配与供需状态.png"
"2026-07-31_V4与external归档","V4整合","03_电池功率与SOC时序.png",".png","66868","2026-07-26 17:00:50","602E643642E85FC403E8CEAA16098EF639E1918D2AC1009ECD4FF0B6B1E8BFA5","2026-07-31_V4与external归档\V4整合\outputs\24h_figures\timeseries\03_电池功率与SOC时序.png"
"2026-07-31_V4与external归档","V4整合","04_制氢储氢交付时序.png",".png","91363","2026-07-26 17:00:50","67CCCF588FE3985A9DED553809F97F72179C45E9F7BBFB351BAB924CF215EF18","2026-07-31_V4与external归档\V4整合\outputs\24h_figures\timeseries\04_制氢储氢交付时序.png"
"2026-07-31_V4与external归档","V4整合","05_算力功率队列收益时序.png",".png","129589","2026-07-26 17:00:50","C43FA03AF616F2966449854DF648D7FD3928E6F6D92EBAC1D75E7E901687F0FF","2026-07-31_V4与external归档\V4整合\outputs\24h_figures\timeseries\05_算力功率队列收益时序.png"
"2026-07-31_V4与external归档","V4整合","06_多形态产品交付时序.png",".png","108803","2026-07-26 17:00:51","DB1570A62DCF83D10B981B09A5135F1EAB8B2AA1C4FB09C4963650B010BBC4BC","2026-07-31_V4与external归档\V4整合\outputs\24h_figures\timeseries\06_多形态产品交付时序.png"
"2026-07-31_V4与external归档","V4整合","07_响应后再调度时序.png",".png","69683","2026-07-26 17:00:51","87AFFA85D094ED76A6B40CF0CEB2CC77845FA8BD758D6BC88D03ACC2C589891F","2026-07-31_V4与external归档\V4整合\outputs\24h_figures\timeseries\07_响应后再调度时序.png"
"2026-07-31_V4与external归档","V4整合","08_母线残差时序.png",".png","66533","2026-07-26 17:00:51","AB2F1230EC7C92D992AA757E5E557B058F14AB1BCD201978522818E9AC5D9D02","2026-07-31_V4与external归档\V4整合\outputs\24h_figures\timeseries\08_母线残差时序.png"
"2026-07-31_V4与external归档","V4整合","v4_capacity_audit.csv",".csv","1975","2026-07-27 10:51:43","67922C41869785CFE389419A7B707850632BD041A2260E6FF9290D76DABB2D0D","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_capacity_audit.csv"
"2026-07-31_V4与external归档","V4整合","v4_compute_audit.json",".json","1837","2026-07-27 10:51:42","0C675C8628B7923C12A437F2492DE04918471ABE8CAE134DFC8FB1769172665F","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_compute_audit.json"
"2026-07-31_V4与external归档","V4整合","v4_compute_request.csv",".csv","153","2026-07-27 10:51:40","F965083A17974F4C06563D6BBBE7E0D1FD10CAD5CDC3C6DB0A474EDC08455ADC","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_compute_request.csv"
"2026-07-31_V4与external归档","V4整合","v4_compute_response.csv",".csv","5543","2026-07-27 10:51:42","C22A110159EA0AD4DF4710E2B6C9BCAAB3D7CC6CF260B6E81B118D5E659B2CF6","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_compute_response.csv"
"2026-07-31_V4与external归档","V4整合","v4_economic_breakdown.csv",".csv","2047","2026-07-27 10:51:43","5B134DD948D358A129E7C100DF4DA8F299D5EE8F456A853309609773B8D3FCEC","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_economic_breakdown.csv"
"2026-07-31_V4与external归档","V4整合","v4_environment_breakdown.csv",".csv","572","2026-07-27 10:51:43","C28FF07F761F8D7C1FC374BCEF657D57C5DC49D6BBDE5B02E4157DD6C553F2FC","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_environment_breakdown.csv"
"2026-07-31_V4与external归档","V4整合","v4_hourly_detail.csv",".csv","12116","2026-07-27 10:51:43","F5FC58A291DAFDD518D83E04792635EFCDB1A7FBC88F83F0561D82D3DDC88B32","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_hourly_detail.csv"
"2026-07-31_V4与external归档","V4整合","v4_hourly_summary.csv",".csv","2601","2026-07-27 10:51:43","453467CC8C3864058E33AEAFEF6AE847032D923C0B42EDCF82301C286C139CAC","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_hourly_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_integration_result.mat",".mat","37810","2026-07-27 10:51:43","18C66104BBC591E8B9D0F992BDFD81BFD2B06E6DF500C9774112626A47BB1310","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_integration_result.mat"
"2026-07-31_V4与external归档","V4整合","v4_kpi_summary.csv",".csv","5535","2026-07-27 10:51:43","8391602D2191C85DBE127BB706484715EC20054403955E6DE725519946E67F62","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_kpi_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_lifecycle_asset_ledger.csv",".csv","3217","2026-07-27 10:51:43","F8CFB5502FD07FCCF01AE0E05A98824AAD555EDB8B5537AA6AF460BF01897B42","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_lifecycle_asset_ledger.csv"
"2026-07-31_V4与external归档","V4整合","v4_lifecycle_summary.csv",".csv","1706","2026-07-27 10:51:43","AA1F6C1A62B62B9CAAFE9AA99975CA68B7BF622A9F49CFD06FB1D059ED798BA7","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_lifecycle_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_objective_summary.csv",".csv","214","2026-07-27 10:51:43","FCA661B3B01C87CC4E407C11ECEA560BCC796D6A20BBA3378BB37371B4AE2CF3","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_objective_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_output_request.csv",".csv","946","2026-07-27 10:51:42","74E7E506DF63501658599E44E3F84FFE397C08D4A0E8F22467408412A874EED2","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_output_request.csv"
"2026-07-31_V4与external归档","V4整合","v4_output_response.csv",".csv","1863","2026-07-27 10:51:43","C808E2A997296B9B7A73ACF3BEB5E6447F39328760CC851AAE2996B0A25621C1","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_C\v4_output_response.csv"
"2026-07-31_V4与external归档","V4整合","v4_capacity_audit.csv",".csv","1912","2026-07-27 10:51:37","C1A5458EC361DD12FCEF86FA5D98D8B9EDB611D6CC3543C70992323222022A6C","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_E\v4_capacity_audit.csv"
"2026-07-31_V4与external归档","V4整合","v4_compute_request.csv",".csv","94","2026-07-27 10:51:34","5C38A0A80D842B55B45D4E11C9BCDF057EA3A858E3E703783DC35390A33D03AC","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_E\v4_compute_request.csv"
"2026-07-31_V4与external归档","V4整合","v4_compute_response.csv",".csv","1147","2026-07-27 10:51:35","8108EACE9222F68C497802BB4E16C24948DB7A9BDB565187251D0745F6EB71B0","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_E\v4_compute_response.csv"
"2026-07-31_V4与external归档","V4整合","v4_economic_breakdown.csv",".csv","2031","2026-07-27 10:51:37","6EB1054A2C6CCF4009C9634FC893A126A64E0B4D5B13D9497000DDB29FE1AED2","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_E\v4_economic_breakdown.csv"
"2026-07-31_V4与external归档","V4整合","v4_environment_breakdown.csv",".csv","572","2026-07-27 10:51:37","F4D50947426D37F89AB63AB4224AB0241E5EF020C10759C41292794E69E83CB6","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_E\v4_environment_breakdown.csv"
"2026-07-31_V4与external归档","V4整合","v4_hourly_detail.csv",".csv","9061","2026-07-27 10:51:37","06ACA2E3B03D2C7A406B9FDC713CCE19C53DE6EA31C07FE8E267FB89F0742D0F","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_E\v4_hourly_detail.csv"
"2026-07-31_V4与external归档","V4整合","v4_hourly_summary.csv",".csv","2318","2026-07-27 10:51:37","1DBDEC896830B873C36D9728595D54F92ECB1B495B15B6AB2EABD041CBE4617E","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_E\v4_hourly_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_integration_result.mat",".mat","36396","2026-07-27 10:51:37","F561A42B3B0621A7D3FDC5044F122CE8F46EFC9A1E5F429C39333B91ECBA5DF9","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_E\v4_integration_result.mat"
"2026-07-31_V4与external归档","V4整合","v4_kpi_summary.csv",".csv","5511","2026-07-27 10:51:37","CE2D5BA6E0D591857335BC1B01BD53AE79BAA176EAB592EA705E71951E7D2921","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_E\v4_kpi_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_lifecycle_asset_ledger.csv",".csv","3165","2026-07-27 10:51:37","CE5674FCCC55A3FE5A173F956D0C04085BF69EF05D1B95D5E60A8FB73E70B529","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_E\v4_lifecycle_asset_ledger.csv"
"2026-07-31_V4与external归档","V4整合","v4_lifecycle_summary.csv",".csv","1709","2026-07-27 10:51:37","155BB6481898F294B40A7852E9D3197D8DD37D4D0FA449BA5BCB17F6E1C172CD","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_E\v4_lifecycle_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_objective_summary.csv",".csv","214","2026-07-27 10:51:37","30D71EF71CFC4B2D84A1E68CFAA9C76F8F1AF56901B80BAD1D7821742143E39A","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_E\v4_objective_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_output_request.csv",".csv","660","2026-07-27 10:51:35","175A64D8DA5D9D7D3C4E7A672800AEED666601EFDF483CF483B74393F6D11E26","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_E\v4_output_request.csv"
"2026-07-31_V4与external归档","V4整合","v4_output_response.csv",".csv","1716","2026-07-27 10:51:35","6222347AA5B0EF0843661A605FA0BF0A62D3A6D3298CA7E694DD259AC1ECE7BC","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_E\v4_output_response.csv"
"2026-07-31_V4与external归档","V4整合","v4_capacity_audit.csv",".csv","1873","2026-07-27 10:51:39","24D3BCDF31383502EFF203413C3551BE9A55B894E5C0DFE1D2D646D38C9AA02E","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_H\v4_capacity_audit.csv"
"2026-07-31_V4与external归档","V4整合","v4_compute_request.csv",".csv","94","2026-07-27 10:51:38","5C38A0A80D842B55B45D4E11C9BCDF057EA3A858E3E703783DC35390A33D03AC","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_H\v4_compute_request.csv"
"2026-07-31_V4与external归档","V4整合","v4_compute_response.csv",".csv","1147","2026-07-27 10:51:38","8108EACE9222F68C497802BB4E16C24948DB7A9BDB565187251D0745F6EB71B0","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_H\v4_compute_response.csv"
"2026-07-31_V4与external归档","V4整合","v4_economic_breakdown.csv",".csv","2065","2026-07-27 10:51:39","CC600E01B567326DE40C79D69332693148984A706BE48EEB5B6043430CAEC49D","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_H\v4_economic_breakdown.csv"
"2026-07-31_V4与external归档","V4整合","v4_environment_breakdown.csv",".csv","587","2026-07-27 10:51:39","D636FAF4F0C173CDD40708DF5705E2793D7F7B5C599DAF463B9884F3CCE4D1EF","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_H\v4_environment_breakdown.csv"
"2026-07-31_V4与external归档","V4整合","v4_hourly_detail.csv",".csv","10586","2026-07-27 10:51:39","3DD205D3528D22102E5634C3FF86FFC35AA82E7474BDC7DA0BE563B0579A6DC4","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_H\v4_hourly_detail.csv"
"2026-07-31_V4与external归档","V4整合","v4_hourly_summary.csv",".csv","2985","2026-07-27 10:51:39","73E11736E5113FAF17C04FFBB9E599AB10BA400C5E301106C4E9BF57E879D796","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_H\v4_hourly_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_integration_result.mat",".mat","37017","2026-07-27 10:51:39","7ACFB412F20F136407ADBF560A768C7E61E2AAA2D202C63C264D1E2BDE1477DC","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_H\v4_integration_result.mat"
"2026-07-31_V4与external归档","V4整合","v4_kpi_summary.csv",".csv","5528","2026-07-27 10:51:39","5492DBDAF02F15B232B778F4BDC7901AAEFA42C660AFC0FEEBF8FF2C4DB0D549","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_H\v4_kpi_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_lifecycle_asset_ledger.csv",".csv","3196","2026-07-27 10:51:39","786FEFC8AF01F1018B96C58D6C121A32598E45BD9FEB5AF4D0FA3317A91A04A3","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_H\v4_lifecycle_asset_ledger.csv"
"2026-07-31_V4与external归档","V4整合","v4_lifecycle_summary.csv",".csv","1724","2026-07-27 10:51:39","5690333F2309D164ABD687376DFF03FE45028520500C4FAD0D57E8C562ABE76B","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_H\v4_lifecycle_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_objective_summary.csv",".csv","214","2026-07-27 10:51:39","71C8913580EE2CE617DC1784E92A03080AD9C0E2AB66138270A2D236F58EC391","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_H\v4_objective_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_output_request.csv",".csv","1247","2026-07-27 10:51:38","5708CA5C727875BF8AA4343D4569EBE15FAFA5F144EAD0F641A97DCB75A7456A","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_H\v4_output_request.csv"
"2026-07-31_V4与external归档","V4整合","v4_output_response.csv",".csv","2808","2026-07-27 10:51:39","72FE191171EF5EA9669CD8AC035C21D322A1A4707FEF6AFF3FC5A58E25FBBDC4","2026-07-31_V4与external归档\V4整合\outputs\asset_switch_H\v4_output_response.csv"
"2026-07-31_V4与external归档","V4整合","all_channel_summary.csv",".csv","274","2026-07-27 10:50:39","EF095A01644E4ACBE27AFF9B2C12F2F90F7EF2C89F586704AEA15298F18ACE3B","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\all_channel_summary.csv"
"2026-07-31_V4与external归档","V4整合","all_channel_validation_report.csv",".csv","804","2026-07-27 10:50:39","7A256B5895DC9BE1CAD298402426E18BBD178EEC86BFBA7930CA8A7648E0F535","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\all_channel_validation_report.csv"
"2026-07-31_V4与external归档","V4整合","figure_manifest.csv",".csv","468","2026-07-27 10:51:06","4E64BBD7447936F9386F15129A3F7AD5F40055F3770C686C2EBBE7296C4A5606","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\figures\figure_manifest.csv"
"2026-07-31_V4与external归档","V4整合","01_最终KPI汇总.png",".png","494611","2026-07-27 10:51:02","3CF68BDE5F5953A1B03D9E2E9609197BCDB93393B83C77A16C11A0611140F540","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\figures\final_kpi\01_最终KPI汇总.png"
"2026-07-31_V4与external归档","V4整合","02_经济收支分项.png",".png","95833","2026-07-27 10:51:03","546AA64F340024830CCAA10C038E97ED8FA66CF7A33A93A7A6EB48D42907289F","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\figures\final_kpi\02_经济收支分项.png"
"2026-07-31_V4与external归档","V4整合","03_环境与可靠性分项.png",".png","67230","2026-07-27 10:51:03","2F82AC3B52103508D714AAC6736E87F869246F554FEFC6E9F4785D3C37AA0375","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\figures\final_kpi\03_环境与可靠性分项.png"
"2026-07-31_V4与external归档","V4整合","01_多源供能时序.png",".png","102866","2026-07-27 10:51:03","B60EB1B92865694DE762C8B52B399902403249C621BD8B78D4E8EAE7B5708BC9","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\figures\timeseries\01_多源供能时序.png"
"2026-07-31_V4与external归档","V4整合","02_功率分配与供需状态.png",".png","113013","2026-07-27 10:51:04","AD39BB1D9DE7ADB10B989965DEA430AB5395D6E6FF333029287418DCF3441D99","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\figures\timeseries\02_功率分配与供需状态.png"
"2026-07-31_V4与external归档","V4整合","03_电池功率与SOC时序.png",".png","72262","2026-07-27 10:51:04","E5FBA8A9D6129EC63817E5F8702BCEBFC05502FD82E2D1FB9877B065E363DFBB","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\figures\timeseries\03_电池功率与SOC时序.png"
"2026-07-31_V4与external归档","V4整合","04_制氢储氢交付时序.png",".png","98470","2026-07-27 10:51:04","B86EFEF34B1D68C1D954D2A54189B616CAB5B537AC60DB0FA54A2FD3AA065AD1","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\figures\timeseries\04_制氢储氢交付时序.png"
"2026-07-31_V4与external归档","V4整合","05_算力功率队列收益时序.png",".png","130062","2026-07-27 10:51:05","1194BE2A4339DB0AADA627705711A9E1F4E2D5697BDD1BFD3D050712E3DC5710","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\figures\timeseries\05_算力功率队列收益时序.png"
"2026-07-31_V4与external归档","V4整合","06_多形态产品交付时序.png",".png","116956","2026-07-27 10:51:05","582284020AEE770011814AF130D9A1BC4CA7CBA5D7EED420413DD8CA7E9BCDEF","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\figures\timeseries\06_多形态产品交付时序.png"
"2026-07-31_V4与external归档","V4整合","07_响应后再调度时序.png",".png","75176","2026-07-27 10:51:06","06BB4FD2A853040FC48FE88D938260D960CF0AD3628EA0A36560645A8AF1881F","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\figures\timeseries\07_响应后再调度时序.png"
"2026-07-31_V4与external归档","V4整合","08_母线残差时序.png",".png","66598","2026-07-27 10:51:06","C03055984EDB63A0BDA47EC6A9988C8B2A2B47E86D48C39EEE1FF75BF2BC03B2","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\figures\timeseries\08_母线残差时序.png"
"2026-07-31_V4与external归档","V4整合","v4_capacity_audit.csv",".csv","2365","2026-07-27 10:50:39","0E768E79E942FFFCB9E32ACF52D8CC9A41511D0F4F0BD5AC0D5DC41A9EFF7DFB","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_capacity_audit.csv"
"2026-07-31_V4与external归档","V4整合","v4_compute_audit.json",".json","1304","2026-07-27 10:50:38","8589B26D8D01613FB12097AF55F39A8D83F4AFC2ECCE22B3A861952159FFEE69","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_compute_audit.json"
"2026-07-31_V4与external归档","V4整合","v4_compute_request.csv",".csv","296","2026-07-27 10:50:37","84116BE3DF355E6F599CF03D81B41271ED214B0A9BE83CB6CE2D494B172815F1","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_compute_request.csv"
"2026-07-31_V4与external归档","V4整合","v4_compute_response.csv",".csv","7730","2026-07-27 10:50:38","8C495D037DC636F73F842F24AB2C37EE9EE5E2F65D1524A8DF37D93738144A84","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_compute_response.csv"
"2026-07-31_V4与external归档","V4整合","v4_economic_breakdown.csv",".csv","2311","2026-07-27 10:50:39","5432EAEFA5FC508A351969499A3EE7ECBA308C513E1AA563E5B36B5C79C41609","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_economic_breakdown.csv"
"2026-07-31_V4与external归档","V4整合","v4_environment_breakdown.csv",".csv","638","2026-07-27 10:50:39","FB0F863219DEBAC83E5457E2FFC55262F4F780B821799815817C403C23F149F5","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_environment_breakdown.csv"
"2026-07-31_V4与external归档","V4整合","v4_hourly_detail.csv",".csv","24600","2026-07-27 10:50:39","18FC77B8DC6A7586E392C40346FA40FC1810068969D4611A318FB89117A0ACD0","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_hourly_detail.csv"
"2026-07-31_V4与external归档","V4整合","v4_hourly_summary.csv",".csv","5838","2026-07-27 10:50:39","B67D2FE701EC8A580793886C70A16F05D209683E0FA50ED040CAD349406042CB","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_hourly_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_integration_result.mat",".mat","45731","2026-07-27 10:50:39","86D99BE10DE09BFFC3CE2C31176D0C92FBED742B8C41874B7AE97A67169CD713","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_integration_result.mat"
"2026-07-31_V4与external归档","V4整合","v4_kpi_summary.csv",".csv","6102","2026-07-27 10:50:39","37BF0E0F3092B0954C8D82324623E95FFC2850EB2746B69904256FD1F4409331","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_kpi_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_lifecycle_asset_ledger.csv",".csv","3580","2026-07-27 10:50:39","CABEBCB0F28199262EBB085014C362B5EFFE4793736881174D5E708E6EF93337","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_lifecycle_asset_ledger.csv"
"2026-07-31_V4与external归档","V4整合","v4_lifecycle_summary.csv",".csv","1729","2026-07-27 10:50:39","09ED0D8A71769C9913D4057A2F268A31E391255BEBA3C50D2AE60FE62765A2E7","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_lifecycle_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_objective_summary.csv",".csv","227","2026-07-27 10:50:39","C293930F2620254E2A781D3E80A0D87689D5E09F3A5DD2F127BF9FF7F4D6A401","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_objective_summary.csv"
"2026-07-31_V4与external归档","V4整合","v4_output_request.csv",".csv","2701","2026-07-27 10:50:38","1FA1E95254BEEDA4EFC1AE1B60D0CFE79A3A72E08CADC03A59EFB1B7C59EC77C","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_output_request.csv"
"2026-07-31_V4与external归档","V4整合","v4_output_response.csv",".csv","5822","2026-07-27 10:50:39","E65962F82950688F471C1627ED59FF88F05EB372C6654C605BADD4D3D2843354","2026-07-31_V4与external归档\V4整合\outputs\chapter5_all_channel_48h\v4_output_response.csv"
"2026-07-31_V4与external归档","V4整合","figure_manifest.csv",".csv","468","2026-07-27 10:51:02","4E64BBD7447936F9386F15129A3F7AD5F40055F3770C686C2EBBE7296C4A5606","2026-07-31_V4与external归档\V4整合\outputs\figures\figure_manifest.csv"
